"type","group_code","job_title_id","title","service","personnel_category","military_occupation_id","service_code_type","code_status","service_title","status"
"LABOR","2600","2604","Electronics Mechanic","Navy","Enlisted","ET","RATING","Active","Electronics Technician",NULL
"LABOR","2600","2604","Electronics Mechanic","Navy","Enlisted","FT","RATING","Active","Fire Control Technician",NULL
"LABOR","2600","2604","Electronics Mechanic","Navy","Enlisted","GS","RATING","Active","Gas Turbine System Technician",NULL
"LABOR","2600","2604","Electronics Mechanic","Navy","Enlisted","GSE","RATING","Active","Gas Turbine System Technician (Electrical)",NULL
"LABOR","2600","2604","Electronics Mechanic","Navy","Enlisted","IC","RATING","Active","Interior Communications Electrician",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","1A3X1","AFSC","Active","Airborne Mission Systems",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","2M0X0","AFSC","Active","Missile And Space Systems Maintenance",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","2M0X1","AFSC","Active","Missile And Space Systems Electronic Maintenance",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","2M0X2","AFSC","Active","Missile And Space Systems Maintenance",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","2M0X3","AFSC","Active","Missile And Space Facilities",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","3C0X0","AFSC","Active","Communications - Computer Systems",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","3C0X1","AFSC","Active","Communications - Computer Systems Operations",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","3C0X2","AFSC","Active","Communications - Computer Systems Programming",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Air Force","Enlisted","3C1X1","AFSC","Active","Radio Communications Systems",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Army","Enlisted","94W","MOS","Active","Electronic Maintenance Chief",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Coast Guard","Enlisted","ET","PAY CODE","Active","Electronics Technician",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Marine Corps","Enlisted","0844","MOS","Active","Field Artillery Fire Control Man",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Marine Corps","Enlisted","2862","MOS","Active","Electronics Maintenance Technician",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Marine Corps","Enlisted","2887","MOS","Active","Artillery Electronics Technician",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Marine Corps","Enlisted","2891","MOS","Active","Electronics Maintenance Chief",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Marine Corps","Enlisted","6386","MOS","Active","Aircraft Electronic Countermeasures Systems Technician, EA-6B",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Navy","Enlisted","ET","RATING","Active","Electronics Technician",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Navy","Enlisted","FT","RATING","Active","Fire Control Technician",NULL
"LABOR","2600","2606","Electronic Industrial Controls Mechanic","Navy","Enlisted","GM","RATING","Active","Gunner's Mate",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","1A3X1","AFSC","Active","Airborne Mission Systems",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","2A5X3","AFSC","Active","Integrated Avionics Systems (Heavy)",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","2M0X0","AFSC","Active","Missile And Space Systems Maintenance",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","2M0X1","AFSC","Active","Missile And Space Systems Electronic Maintenance",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","2M0X2","AFSC","Active","Missile And Space Systems Maintenance",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","2M0X3","AFSC","Active","Missile And Space Facilities",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","3C0X0","AFSC","Active","Communications - Computer Systems",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","3C0X1","AFSC","Active","Communications - Computer Systems Operations",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","3C0X2","AFSC","Active","Communications - Computer Systems Programming",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","3C1X1","AFSC","Active","Radio Communications Systems",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","3D1X3","AFSC","Active","RF Transmission Systems",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Air Force","Enlisted","3D1X6","AFSC","Active","Airfield Systems",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Army","Enlisted","25N","MOS","Active","Nodal Network Systems Operator-Maintainer",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Army","Enlisted","94E","MOS","Active","Radio and Communications Security (COMSEC) Repairer",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Army","Enlisted","94F","MOS","Active","Computer/Detection Systems Repairer",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Coast Guard","Warrant Officer","013","PAY CODE","Active","Electronics",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Coast Guard","Enlisted","ET","PAY CODE","Active","Electronics Technician",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Coast Guard","Enlisted","IT","PAY CODE","Active","Information Systems Technician",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","0619","MOS","Active","Telecommunications Systems Chiefs",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","0622","MOS","Active","Digital (Multi-channel) Wideband Transmission Equipment Operator",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","0629","MOS","Active","Radio Chief",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","0651","MOS","Active","Data Systems Technician",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","0659","MOS","Active","Data Chief",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","0681","MOS","Active","Information Security Technician",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","0699","MOS","Active","Communications Chief",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","0844","MOS","Active","Field Artillery Fire Control Man",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","2631","MOS","Active","Electronic Intelligence (ELINT) Intercept Operator/Analyst",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","2847","MOS","Active","Telephone Systems/Personal Computer Repairer",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","2862","MOS","Active","Electronics Maintenance Technician",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","2887","MOS","Active","Artillery Electronics Technician",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","2891","MOS","Active","Electronics Maintenance Chief",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Marine Corps","Enlisted","6386","MOS","Active","Aircraft Electronic Countermeasures Systems Technician, EA-6B",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Navy","Enlisted","ET","RATING","Active","Electronics Technician",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Navy","Enlisted","FC","RATING","Active","Fire Controlman",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Navy","Enlisted","FT","RATING","Active","Fire Control Technician",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Navy","Enlisted","GM","RATING","Active","Gunner's Mate",NULL
"LABOR","2600","2608","Electronic Digital Computer Mechanic","Navy","Enlisted","IT","RATING","Active","Information Systems Technician",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Officer","12EXX","AFSC","Active","Experimental Test Combat Systems Officer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Officer","12FXX","AFSC","Active","Fighter Combat Systems Officer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Officer","12KXX","AFSC","Active","Trainer Combat Systems Officer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Officer","12RXX","AFSC","Active","Reconnaissance/Surveillance/Electronic Warfare Combat Systems Officer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Officer","12SXX","AFSC","Active","Special Operations Combat Systems Officer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Officer","12UXX","AFSC","Active","Remotely Piloted Aircraft (RPA) Pilot",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Officer","13BXX","AFSC","Active","Air Battle Manager",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","1A1X1","AFSC","Active","Flight Engineer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","1A3X1","AFSC","Active","Airborne Mission Systems",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","1A4X1","AFSC","Active","Airborne Operations",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2A0X0","AFSC","Active","Avionics",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2A0X1","AFSC","Active","Avionics Test Station And Components, Avionics Systems",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2A3X1","AFSC","Active","A-10, F-15, and U-2 Avionics Systems",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2A3X2","AFSC","Active","Integrated Avionics Systems (Attack/Special)",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2A5X3","AFSC","Active","Integrated Avionics Systems (Heavy)",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2A6X0","AFSC","Active","Aircraft Systems",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2A6X6","AFSC","Active","Aircraft Electrical And Environmental Systems",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2M0X0","AFSC","Active","Missile And Space Systems Maintenance",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2M0X1","AFSC","Active","Missile And Space Systems Electronic Maintenance",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2M0X2","AFSC","Active","Missile And Space Systems Maintenance",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","2M0X3","AFSC","Active","Missile And Space Facilities",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","3C0X0","AFSC","Active","Communications - Computer Systems",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","3C0X1","AFSC","Active","Communications - Computer Systems Operations",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","3C0X2","AFSC","Active","Communications - Computer Systems Programming",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","3C1X1","AFSC","Active","Radio Communications Systems",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Air Force","Enlisted","3D1X5","AFSC","Active","Ground Radar Systems",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","13R","MOS","Active","Field Artillery (FA) Firefinder Radar Operator",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Warrant Officer","140A","MOS","Active","Command and Control Systems Integrator",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Warrant Officer","151A","MOS","Active","Aviation Maintenance Technician (Nonrated)",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Officer","15C","AOC","Active","Aviation All-Source Intelligence",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","15J","MOS","Active","OH-58D/ARH Armament/Electrical/Avionics Systems Repairer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","15X","MOS","Active","AH-64A Armament/Electrical/Avionics Systems Repairer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","15Y","MOS","Active","AH-64D Armament/Electrical/Avionics Systems Repairer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Officer","25A","AOC","Active","Signal, General",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","25P","MOS","Active","Microwave Systems Operator-Maintainer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","25T","MOS","Active","Satellite/Microwave Systems Chief",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Officer","29A","AOC","Active","Electronic Warfare Officer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Warrant Officer","352S","MOS","Active","Signals Collection Technician",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Officer","35G","AOC","Active","Signal Intelligence/Electronic Warfare",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Warrant Officer","948D","MOS","Active","Electronic Missile Systems Maintenance Warrant Officer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","94D","MOS","Active","Air Traffic Control Equipment Repairer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","94E","MOS","Active","Radio and Communications Security (COMSEC) Repairer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","94L","MOS","Active","Avionic Communications Equipment Repairer",NULL
"LABOR","2600","2610","Electronic Integrated Systems Mechanic","Army","Enlisted","94M","MOS","Active","Radar Repairer",NULL
