"type","group_code","code","name","url","status","description","footnote"
"LABOR","4100","4104","Sign Painting","http://www.opm.gov/fedclass/fws4104.pdf",NULL,"This standard covers the nonsupervisory work of producing signs and posters, decorating models and displays, painting markings on vehicles, ships, or aircraft, or performing other functions requiring skill in lettering.  The work involves the ability to design, lay out, and decorate signs, to execute freehand and mechanical lettering, and skill in various production techniques such as silkscreen printing, application of reflective sheeting, and lettering with machines. ",1
"LABOR","4100","GROUP","PAINTING AND PAPERHANGING FAMILY","http://www.opm.gov/fedclass/html/fwseries.asp#4100",NULL,"This job family includes occupations that involve hand or spray painting and decorating interiors and exteriors of buildings, structures, aircraft, vessels, mobile equipment, fixtures, furnishings, machinery, and other surfaces; finishing hardwoods, furniture, and cabinetry; painting signs; covering interiors of rooms with strips of wallpaper or fabric, etc.",NULL
"LABOR","4200","4204","Pipefitting","http://www.opm.gov/fedclass/fws4204.pdf",NULL,"This standard is used to grade all nonsupervisory jobs involved in the installation, maintenance, and repair of high temperature water and high-pressure piping systems such as hydraulic, nitrogen, oxygen, steamheating, and steam-generating systems. ",1
"LABOR","4200","4206","Plumbing","http://www.opm.gov/fedclass/fws4206.pdf",NULL,"This standard is used to grade all nonsupervisory jobs involved in the installation, modification, and repair of utility, supply, and disposal systems, fixtures, fittings, and equipment such as sewage, water, gas, and oil lines, compressed air, vacuum, and acid systems, water closets, water heaters, hydrants, valves, and pumps. ",1
"LABOR","4200","4255","Fuel Distribution System Mechanic",NULL,NULL,"This occupation includes jobs involved in the maintenance and overhaul of pumps, control valves and meters, gauges, filters, separators, tanks, pipelines, and other equipment of one or more mechanical, aqua, or hi-speed hydrant fueling and de-fueling systems.",NULL
"LABOR","4200","GROUP","PLUMBING AND PIPEFITTING FAMILY","http://www.opm.gov/fedclass/html/fwseries.asp#4200",NULL,"This job family includes occupations that involve the installation, maintenance, and repair of water, air, steam, gas, sewer, and other pipelines and systems, and related fixtures, apparatus, and accessories.",NULL
"LABOR","4300","4352","Plastic Fabricating","http://www.opm.gov/fedclass/fws4352.pdf",NULL,"This job grading standard covers nonsupervisory jobs involved in the repair, fabrication, modification, removal, and installation of composite and/or plastic items, parts, assemblies, and structures. ",1
"LABOR","4300","4361","Rubber Equipment Repairing",NULL,NULL,"This occupation includes jobs involved in repairing, modifying, testing, and installing synthetic and natural rubber equipment such as oil, water, and alcohol cells and tanks, life rafts, weather and pressure seals, and tires and tubes, using cold patching and vulcanizing repair procedures.  The work includes checking items for damage, selecting materials and preparing surface for repair, and operating low pressure forming and curing equipment.",NULL
"LABOR","4300","4373","Molding",NULL,NULL,"This occupation includes jobs involved in making bench, floor, or sweep molds for producing foundry castings.  This includes the operation of screw core making machines and core blowing machines.",NULL
"LABOR","4300","GROUP","PLIABLE MATERIALS WORK FAMILY","http://www.opm.gov/fedclass/html/fwseries.asp#4300",NULL,"This job family includes occupations involved in shaping, forming, and repairing items and parts from non-metallic moldable materials such as plastic, rubber, clay, wax, plaster, glass, sand, or other similar materials.",NULL
"LABOR","4400","4402","Bindery Working","http://www.opm.gov/fedclass/fws4402.pdf",NULL,"This standard covers the nonsupervisory work involved in setting up and operating manual and powered bindery machines such as cutters, collators, binders, drills, folders, stitches, sorters, joggers, and punches in order to assemble and process a variety of paper stock and printed materials, such as maps, charts, books, manuals, pamphlets, circulars, and other publications.  The work requires skill in the setup, adjustment, operation, and minor maintenance of bindery machinery and a general knowledge of the quality, use and machinability of various types of paper stock. ",1
"LABOR","4400","4403","Hand Composing",NULL,NULL,"This occupation includes jobs involved in the setting and breakdown of type by hand, combined with the proofreading of work for composition and typographical detail.",NULL
"LABOR","4400","4406","Letterpress Operating",NULL,NULL,"This occupation includes jobs involved in the operation and maintenance of presses used for printing material by the letterpress (relief) method from cast metal type or plates on which the printing areas are raised above the non-printing areas.",NULL
"LABOR","4400","4413","Negative Engraving","http://www.opm.gov/fedclass/fws4413.pdf",NULL,"This standard is to be used for grading nonsupervisory work involving the use of lithographic and engraving processes in making free-hand corrections, revisions, additions, or modifications on new or existing plastic, and/or film negatives and positives in connection with the reproduction of items such as charts, maps, and other similar publications.  The Negative Engraver may make corrections on metal printing plates with pen and tusche.  The work requires skill in using standard engraving handtools and solutions (e.g., water color brushes, various kinds of engraving and etching pens, rulers, lithographic pens, various opaques), and a number of drafting machines. ",1
